Series Name,Series Code,Country Name,Country Code,2000 [YR2000],2001 [YR2001],2002 [YR2002],2003 [YR2003],2004 [YR2004],2005 [YR2005],2006 [YR2006],2007 [YR2007],2008 [YR2008],2009 [YR2009],2010 [YR2010],2011 [YR2011],2012 [YR2012],2013 [YR2013],2014 [YR2014],2015 [YR2015],2016 [YR2016],2017 [YR2017],2018 [YR2018],2019 [YR2019],2020 [YR2020],2021 [YR2021],2022 [YR2022],2023 [YR2023]
Population growth (annual %),SP.POP.GROW,Isle of Man,IMN,1.15522158904352,1.07405640261461,1.03935218980227,0.996634656137498,0.947463428784622,0.914679040487355,0.973663908803054,1.05674263402304,1.08105185778631,1.10325545585427,1.1198352163156,0.605035871432298,-0.0557146004442705,-0.230299966457986,-0.296370572754953,-0.35704727903332,-0.152042122202678,0.171180649312203,0.234150178061123,0.181209143421298,0.12736504896945,0.0499494569462143,0.0309085940239317,0.0392163858214135
Population growth (annual %),SP.POP.GROW,Israel,ISR,2.64233191305756,2.35711729946802,2.01405839404727,1.80551975888109,1.76762364154994,1.76289766113006,1.76780587358185,1.7761008691798,1.7765791059698,2.39020733801215,1.82675240987847,1.84807786159597,1.84615132126711,1.86605289478673,1.91954379859591,1.98128897562083,1.9603489624817,1.93872567441099,1.92662286520241,1.90898263957994,1.76367939210866,1.68190551747412,1.96636884788361,3.00437405991345
Population growth (annual %),SP.POP.GROW,Italy,ITA,0.045303631138613,0.0612241572425483,0.197854295667482,0.540420007681938,0.744609563112575,0.583653375692943,0.400079310970985,0.608396959196212,0.771291301351719,0.579748620940622,0.442226157086815,0.346167211080488,0.273513088134657,0.199772918304074,0.0150772197985246,-0.151143561276007,-0.190090486385849,-0.188100912559894,0.243703643127712,-0.700011055973408,-0.487095091717782,-0.515599998844444,-0.20230086688254,-0.0499178457490556
Population growth (annual %),SP.POP.GROW,Jamaica,JAM,0.693820204754118,0.633651755909455,0.614211874970001,0.606020700548159,0.585569135450925,0.553843332498697,0.516033523535749,0.473963945332093,0.435156176173166,0.415917474774269,0.421944554103184,0.432960044008846,0.431454273219438,0.405211603822983,0.360811344710918,0.313958647771979,0.263022586225724,0.207939418780596,0.153765355594745,0.112486030848061,0.264166647844328,0.244971341124232,0.0515076570013975,0.0226098931571573
Population growth (annual %),SP.POP.GROW,Japan,JPN,0.167275578113187,0.240952587521069,0.232527187105684,0.213980948779682,0.0336622582725446,0.0093920965576633,0.0633735894181335,0.114908847726211,0.0484253945978966,-0.0124946312294096,0.0179605415195644,-0.185226486410846,-0.159710675844347,-0.144271883387076,-0.132694222147042,-0.106124993746747,-0.0511374152133631,-0.081874296046114,-0.126880068088791,-0.140464977878172,-0.294194617750067,-0.459952415807642,-0.443851919148528,-0.487370782049143
Population growth (annual %),SP.POP.GROW,Jordan,JOR,2.07260479051429,2.0568547225817,2.10844376833598,2.21462077394044,2.41295841696554,2.47713068142819,6.38870724302854,6.03529982681035,2.35427976058258,2.14968786053504,2.15109331746781,2.48202772730679,1.41635205030682,5.19641467868427,9.53920898641561,8.21798329205466,4.72325254401232,2.25160030043779,2.20412998393259,1.98343822476301,1.79543228239066,1.83419162693059,1.70151702842564,1.61225050235636
Population growth (annual %),SP.POP.GROW,Kazakhstan,KAZ,0.292205742065896,0.479119436795366,0.519509431468551,0.577653086141081,0.650552959098631,0.74145148778579,0.845600611531775,0.948669591386937,1.03606576058941,1.17001171080735,1.29700375015965,1.35207363651395,1.39710899026626,1.4364978420859,1.46885610538904,1.49239879824091,1.53335297365685,1.5579235201186,1.49423322942686,1.45157995956237,1.4089156380377,1.33325722721198,1.46316879039749,1.46415151694869
Population growth (annual %),SP.POP.GROW,Kenya,KEN,3.01293994477925,3.13629206541925,3.14626442047843,3.08528898836117,3.10482476419105,3.07223123352542,3.04704867411558,3.02220921188685,3.02964938264436,3.0211086032266,2.90158845467743,2.75013743696978,2.6080744180495,2.47210752389349,2.33901192230694,2.2270329432256,2.20775684612709,2.17412854990493,2.03083744189606,1.96381549826771,1.96197633664853,1.90040858948898,1.92297608206469,1.98296028478422
Population growth (annual %),SP.POP.GROW,Kiribati,KIR,1.69232269333491,1.92464085158861,2.11290506977471,2.05007206544672,2.00784628062857,2.00913413829946,2.00156137723437,2.02990862877029,2.08839816441385,2.1311838506713,2.07935139998903,1.77163616343889,1.46864224692138,1.37450090282755,1.29865154429976,1.28285862528713,1.41358025249878,1.50534982546091,1.49285448135933,1.4934933399344,1.74230469268591,1.79039347594032,1.61644031663411,1.56733842415292
Population growth (annual %),SP.POP.GROW,"Korea, Dem. People's Rep.",PRK,0.713737031349431,0.629505065124145,0.538597623627137,0.609594776390389,0.680784098097041,0.581650142448516,0.523597022459874,0.495725212967157,0.478578548402947,0.458128289665172,0.436879111426513,0.44171264179715,0.452614172409074,0.465850679497933,0.479753931920185,0.486366779009783,0.479685660941037,0.463479822191171,0.438418123483477,0.409804313568107,0.378273559953142,0.36747843663433,0.366471008261931,0.338821174570736
Population growth (annual %),SP.POP.GROW,"Korea, Rep.",KOR,0.836180864297766,0.767241774760276,0.577957276814842,0.518321452985646,0.396331436697806,0.211997784117548,0.525199940498775,0.505234032920336,0.759316681850927,0.514682827535803,0.49822508440111,0.768971758582589,0.525713660600414,0.455218622164662,0.628149861433639,0.527288497407793,0.396851823381145,0.280968018301691,0.433519027613049,0.347874968577526,0.137869266247028,-0.128757315474928,-0.187486566698935,0.077477253324535
Population growth (annual %),SP.POP.GROW,Kosovo,XKX,-3.75823655438575,0.967073945714176,0.518048842761047,-0.165650264252757,-0.20064639951827,-0.242727164946393,-0.290519126204048,-0.330647483019233,-0.345681218030727,-0.343592772985139,-0.331415173591033,0.179071579276493,0.843388368514639,0.606471214728733,-0.293645848305844,-1.36150828171389,-0.600477091754396,0.753859367983812,0.338173257577919,-0.457058941890623,0.0704099058940516,-0.227725943787301,-1.01194530149251,-4.95226324203524
Population growth (annual %),SP.POP.GROW,Kuwait,KWT,2.83716577319158,2.69581257247854,2.54939023844888,2.39381864306604,2.22351628059893,3.61741976368303,5.56242109286012,5.87754467695609,5.5655156760957,5.29095352887972,5.15506049102987,6.23757792955185,6.31732211154715,4.98967404324728,4.40657207759868,4.49910219971801,4.32594906785888,3.69493434034851,3.9801548230671,2.71071332448015,-0.951064116715736,-0.899478872255975,5.11318110910574,5.58813678140227
Population growth (annual %),SP.POP.GROW,Kyrgyz Republic,KGZ,1.18989565060204,0.949086383559028,0.9185254624642,1.0485234010087,1.2102014656817,1.1283845920008,1.07375909231552,0.953819648780638,0.951050106115373,1.32447839254888,1.4261662918386,1.44419717615299,1.88401276584283,2.18875701963339,2.20325649556304,2.24669257424341,2.21536456642779,2.10483082494568,2.15497985981547,2.24236415055009,2.04838545399769,1.83581016918265,1.7936545985598,1.76957037310792
Population growth (annual %),SP.POP.GROW,Lao PDR,LAO,1.67898547843134,1.64839890567014,1.60628714871708,1.53964095162728,1.45793744820894,1.50884118892528,1.58338798520366,1.54812352499039,1.5195940495706,1.49588633029834,1.47192872108695,1.44814949802327,1.42735442034268,1.40755477426746,1.37876842701215,1.45836474920589,1.56317561333482,1.57029722559747,1.55377801997365,1.52576304616693,1.49338675171473,1.44141640887407,1.40971670105791,1.39237667233214
Population growth (annual %),SP.POP.GROW,Late-demographic dividend,LTE,0.783673440817429,0.732255751370705,0.6777266868722,0.651137860047248,0.634259966245579,0.626338127805087,0.63787907147996,0.648669347305594,0.651284273294638,0.618438046314754,0.562341466763332,0.624147032049035,0.733601388040507,0.707463799619311,0.721745429086577,0.667279758288381,0.650110367167023,0.659615208820901,0.546388195643394,0.455107616529725,0.31456700671022,0.171481787027968,0.158140021760577,0.10740157055669
Population growth (annual %),SP.POP.GROW,Latin America & Caribbean,LCN,1.46006685805087,1.39344754428174,1.3403661266636,1.29176714534971,1.24984742276736,1.20794507553631,1.18747578896755,1.1668590192572,1.14822432076252,1.12072669778912,1.08873794675901,1.07195360202791,1.06044511810002,1.03769835188998,1.01123102385884,0.977351890931845,0.943927000851983,0.904629116537115,0.847126273562878,0.812117996469208,0.705164688855901,0.577399780950531,0.594629197549039,0.687927067588655
Population growth (annual %),SP.POP.GROW,Latin America & Caribbean (excluding high income),LAC,1.46440925518966,1.39627697390336,1.34057200526425,1.29023904822801,1.2484069870278,1.21668454092739,1.18805177263316,1.16988304441677,1.153093400367,1.12730241497055,1.09312877985907,1.07898135034785,1.06846032597578,1.04511228301447,1.02100362861314,0.987219044357877,0.968867581997998,0.986579805618004,1.01871134516066,0.981674474785563,0.830265805089342,0.65393428465421,0.644881793607611,0.721497404498383
Population growth (annual %),SP.POP.GROW,Latin America & the Caribbean (IDA & IBRD countries),TLA,1.49578815559574,1.42741394579892,1.37233266459055,1.32201804298939,1.2792199361117,1.23769748141138,1.21976576945127,1.20083460818448,1.18219090660481,1.15368995337642,1.11973184926313,1.10432364405486,1.09272607406844,1.06959595652867,1.04619686538486,1.01129193629703,0.977702558791852,0.941276850505142,0.890295525521512,0.833705241452608,0.730174026610969,0.603142566290651,0.625181508078684,0.712391178156926
Population growth (annual %),SP.POP.GROW,Latvia,LVA,-0.963935407092365,-1.29148694354873,-1.1618382239436,-0.966400801237561,-1.09131295557421,-1.08057145691172,-0.91727295748817,-0.816175506582982,-1.0509395443743,-1.65102496759116,-2.08130508988111,-1.82076700208005,-1.24035915329271,-1.07103480329077,-0.941743354234222,-0.818626340945853,-0.913885332226604,-0.886215573292392,-0.779138396192231,-0.695239140136066,-0.701211570733301,-0.843294678005026,-0.271369577775699,0.22997050070229
Population growth (annual %),SP.POP.GROW,Least developed countries: UN classification,LDC,2.40585722720125,2.38347870644844,2.48920393648758,2.49178291301708,2.39905666507213,2.3977389058405,2.40125296728527,2.31956060402536,2.32409932975264,2.35113798487131,2.32542713270737,2.34979846737905,2.36980488689114,2.37864901890801,2.36910386976451,2.33605397310773,2.35201665484351,2.36457362603574,2.36207067539542,2.38191321433326,2.39290685689897,2.32945622793798,2.26507402979903,2.28632007344676
Population growth (annual %),SP.POP.GROW,Lebanon,LBN,1.72552456653499,1.66252495800846,1.38937527602441,1.37957282493925,1.6169716035759,1.54954660675644,1.69887292002787,1.93814380795793,1.66309647863534,1.34979711881761,0.976748358836896,1.07982379188685,2.70487296695382,9.25490649315042,9.99230472656041,1.95769583624838,-2.33543749400836,-2.61057116476665,-2.89884297122412,-3.21837128976045,-1.60386258157574,0.275364167930295,0.460053063032864,0.503630953855672
Population growth (annual %),SP.POP.GROW,Lesotho,LSO,0.0338894483530851,-0.152817947191406,-0.30904544946415,-0.483449852068026,-0.704216157980622,-0.920090941162442,-0.411119833657806,0.420949997112671,0.677229463442686,0.726654299508152,0.772821659424366,0.885634151913232,1.00510607755205,1.08291299578498,1.14032275206417,1.17199706979444,1.21894302061673,1.24492806980041,1.22069019410404,1.17469837087993,1.18432063043163,1.14804266920884,1.08048016923391,1.10328678263994
Population growth (annual %),SP.POP.GROW,Liberia,LBR,3.70256844774732,2.9352375714594,2.60055374367034,0.79655231018503,1.19050087276777,4.46419976403406,5.58972152870902,4.98055607463838,4.05801806274783,3.14360024630264,2.89605811562763,3.92046987945605,3.53448694358844,2.19827693086756,2.08217532534285,2.06297096669961,2.04312155500225,1.94324776688719,1.95645231379837,1.98225492944197,2.07483340649162,2.11098738475006,2.14388170425267,2.20390696065654
Population growth (annual %),SP.POP.GROW,Libya,LBY,1.65322614160708,1.84188849101584,1.92033997804202,1.99485254520156,2.06583711688529,2.10615511958762,2.05113885258773,2.05506946829407,2.12409959672873,2.08315407578494,2.0390577056462,-2.4085814162192,-2.61743182302169,2.00744391901146,1.92631083217923,1.61383897825773,1.52399514586306,1.59519992425695,1.62332708641058,1.47795950725002,1.3484498033463,1.26619979488109,1.23450447871795,1.12674309223491
Population growth (annual %),SP.POP.GROW,Liechtenstein,LIE,1.30732907481793,1.66774320599301,1.49506432654852,1.13615788435917,1.07405521315503,0.884398828059777,0.81387467447858,0.640125089403045,0.596594686745767,0.755462414857941,0.780339504026041,0.801840223929879,0.945614084833038,0.888098068342956,0.711286542304829,0.658266806602704,0.590348742843119,0.650125178937136,0.745332024798021,0.825428790511035,0.872668968896405,0.719750043098349,0.790598334689517,0.889858277389592
Population growth (annual %),SP.POP.GROW,Lithuania,LTU,-0.703385440488978,-0.824008723044179,-0.802765710748508,-0.812278097406687,-1.12299127483243,-1.62840112593427,-1.59637831830094,-1.187947957259,-1.02848317546539,-1.11034575437238,-2.09694341985475,-2.25846389882827,-1.2954927649989,-0.937390957711289,-0.813668566231451,-0.89406825888146,-1.16730651563847,-1.21281970207312,-0.82796893028899,-0.288120400605037,-0.0256161303326233,-0.070798680741267,0.824789131191284,1.40084461829591
Population growth (annual %),SP.POP.GROW,Low & middle income,LMY,1.56284651687511,1.53157111195692,1.48980632595373,1.4584566947946,1.44652072859845,1.42627511457096,1.41033201540365,1.37957727760743,1.38089127548918,1.38139180222223,1.37561424789051,1.37651008477082,1.39200394574666,1.36118385466997,1.33552637862818,1.28780249349288,1.2692396791293,1.26926807979771,1.23434835109706,1.1907464780697,1.12047507698215,1.01496193581433,0.930421993883396,0.941953847702375
Population growth (annual %),SP.POP.GROW,Low income,LIC,2.61940968797895,2.63076596647826,2.90537480933618,2.94963239449119,2.82418651313884,2.86000670547055,2.98177064489748,2.93461632168284,2.85267557465125,2.84549281696616,2.81881699524429,2.78794813642983,2.67948098209702,2.48940373377116,2.41799905107161,2.45405293007536,2.59571875281146,2.70502049801392,2.80205004159983,2.87761064620328,2.83335690522133,2.71561996822971,2.63897305397749,2.71738592668977
Population growth (annual %),SP.POP.GROW,Lower middle income,LMC,2.02184470625096,1.997936029208,1.92085563234054,1.86607026207232,1.84989393783604,1.79770264684339,1.77590227600792,1.78167048364659,1.73951618323551,1.72042650863612,1.71918462378512,1.69326744956687,1.65505359391353,1.60678424905701,1.60087530645053,1.5287874312566,1.49254953341804,1.46225069221547,1.41659316723908,1.37716602197508,1.34923040716142,1.26684336472418,1.22704995618962,1.26180367499949
Population growth (annual %),SP.POP.GROW,Luxembourg,LUX,1.34408299573143,1.19045634528707,1.04766081596443,1.21520087964639,1.42133256471314,1.53005466340868,1.59505191774492,1.54438684650549,1.78749663225793,1.85177523043645,1.8254058035237,2.22266050326725,2.40154189982875,2.31117625275217,2.35697870484045,2.35995118136865,2.15531198799205,2.43097641776115,1.92883751398765,1.9628449198635,1.66635867423273,1.51834936706612,2.01666790212729,2.02002574712319
Population growth (annual %),SP.POP.GROW,"Macao SAR, China",MAC,0.74592420452155,0.763450787404228,1.03176428295007,1.17915198424063,2.47146053547528,4.05140517951681,5.22537622408586,4.31524098841543,3.73065116368133,-1.05978494919527,0.373134761285818,2.31926463992749,3.27546059752472,4.13923548132925,4.91199595786127,3.3531529872349,1.48219480492074,-0.630334933532746,1.60639880582531,1.96865626033754,1.9744268917359,-0.424008238139362,-0.764822083825685,0.221222713921319
Population growth (annual %),SP.POP.GROW,Madagascar,MDG,3.17297260783499,3.0798984770565,2.9899935045994,2.93067077025108,2.91610861061954,2.92926937068758,2.93769107946479,2.93494950819065,2.93532927308935,2.93604117284744,2.90919662127516,2.83965714379658,2.76626312576328,2.71964840033078,2.68077948175383,2.63948434650119,2.61335935661539,2.60345495087599,2.60334538024635,2.60136633480103,2.56778870397591,2.51537360931706,2.48207836172625,2.46201530433165
Population growth (annual %),SP.POP.GROW,Malawi,MWI,2.39808527580859,2.41939427546647,2.44868795908692,2.50311318898405,2.58631203946607,2.67801100189358,2.75507030698051,2.82103771276785,2.90426164632368,2.95642545456471,2.94779608735928,2.91504427220952,2.87064589887138,2.83808966369485,2.80479012384928,2.75359183453625,2.72595787740448,2.70808949087835,2.67117568591664,2.65059567621331,2.63573735113183,2.59415828794597,2.567947782963,2.57135708610945
Population growth (annual %),SP.POP.GROW,Malaysia,MYS,2.34480241175698,2.40351289519482,2.41855547054066,2.36624571909165,2.31172452935085,2.26772984873607,2.22705351047756,2.17350461828888,2.09531674831339,1.99206021194285,1.87040612656176,1.75128008243176,1.70269513202166,1.70946282045073,1.7147407282165,1.73319445645586,1.76731054757933,1.76466064017847,1.70174731907235,1.59646653343981,1.33363323143911,1.15251304394292,1.1977720012836,1.23402869169549
Population growth (annual %),SP.POP.GROW,Maldives,MDV,1.64706787778788,1.66955947887464,1.67678289699847,1.65789955318333,1.64645534671167,1.65046635945583,2.39322700867029,3.33024681100438,3.53961652894355,3.53754131988817,3.53092174013543,3.50821445523557,3.45705386277423,3.36852336235274,3.33008930667728,3.45425190846638,3.47818441091268,3.3230837355609,3.18090435033978,3.04593554452725,2.90711274683574,2.75700187362712,1.528878337276,0.359585188904548
Population growth (annual %),SP.POP.GROW,Mali,MLI,2.91308874187569,3.00701165563643,3.10676861781848,3.17894001404545,3.23794608826987,3.27522299158149,3.2804387949943,3.28796078422057,3.2862188900418,3.25780569403424,3.2485140091385,3.23250831038309,2.91998728475051,2.92078257453733,3.16065691731413,3.1289280097663,3.16701291267986,3.18823649379751,3.1254232369578,3.01814494306617,3.01751361469378,3.06035796580474,3.00942592606239,2.97400537620334
Population growth (annual %),SP.POP.GROW,Malta,MLT,0.645267230900854,0.75110649818537,0.745506921127166,0.657732334391546,0.67162845452858,0.637436918202842,0.364336947162944,0.348755082369901,0.650655460565174,0.753906931031973,0.49118281065151,0.423700885195294,0.899209211902256,1.13206344183411,2.02059558233422,2.44719692467224,2.28889794467689,2.73472979835887,3.53282607673569,4.05171762437788,2.2716254974907,0.51468710034629,2.47100289980875,3.99255876861009
Population growth (annual %),SP.POP.GROW,Marshall Islands,MHL,0.998938024888359,0.81902470029652,0.588994174565557,0.415276541845766,0.293918803877236,0.221800143004125,0.165547016575545,0.0826708497774886,-0.0096093787610558,-0.0211438842102896,0.0480478181120274,-0.263585880501686,-0.944590187330327,-1.44566670550716,-1.76164273882982,-2.0204346660438,-2.26102535172131,-2.50442852271303,-2.70999222878463,-2.86271396531764,-3.00092865880133,-3.18559640580083,-3.16808578519291,-3.16867227675357
Population growth (annual %),SP.POP.GROW,Mauritania,MRT,2.78353822069134,2.46862570579989,2.2112923085405,2.28829406566231,2.34965515386841,2.42430459268211,2.50658248493226,2.60052819123955,2.87480873438379,3.12899450909418,3.19159403639576,3.24512473547367,3.26413503920642,3.135806545909,3.01218949095495,3.00605924056849,2.99795842489143,2.98778789331469,2.97356403059489,2.95347297852629,2.92092559048913,2.88703345850902,2.92956466448208,2.96653079197429
Population growth (annual %),SP.POP.GROW,Mauritius,MUS,0.982676166064297,0.790047581068153,0.694240135210974,0.723661765578573,0.627103982385528,0.592099659929956,0.466403525955087,0.455526400702738,0.361630847401639,0.265537672832765,0.237886692890185,0.160140420765724,0.277321025514609,0.242165626741126,0.181022097854624,0.132404330287967,0.0687082325715694,0.0901672663767558,0.0545354541381391,0.0322330642925213,0.0022906802096937,0.0252729878913446,-0.301401216835277,-1.1051534726941
Population growth (annual %),SP.POP.GROW,Mexico,MEX,1.54272528221216,1.48303091731143,1.43770526775457,1.398263627903,1.3653083154997,1.34857895792648,1.35374920696209,1.40789058424163,1.46015632826518,1.4619172053372,1.43974472572946,1.41534883852036,1.35716327923769,1.29730808025224,1.21002702971431,1.06956376155677,0.969124204799117,0.935239396499786,0.9466023549862,0.950144329831411,0.820454117563552,0.66740537533078,0.753116988604166,0.872178517508623
Population growth (annual %),SP.POP.GROW,"Micronesia, Fed. Sts.",FSM,0.325401227572671,0.286084977816685,0.0738391496676066,-0.145061053412724,-0.321127790347554,-0.459396250703375,-0.614926692700671,-0.769691346591573,-0.862830740479894,-0.902755412822123,-0.387012831252087,0.146814250624888,0.178117567546797,0.213878078483849,0.254021760761961,0.294778945170204,0.329674160226437,0.371529920950747,0.390173246703998,0.338797095962346,0.573243642479669,0.636292251926478,0.438013018270765,0.459189928699194
Population growth (annual %),SP.POP.GROW,"Middle East, North Africa, Afghanistan & Pakistan",MEA,2.33477472991639,2.3226065915412,2.28665463525445,2.31684628806507,2.37522274378347,2.38776706083866,2.43119729065982,2.40039628658577,2.37925034021145,2.36874901161237,2.05352451276423,2.25112798697392,2.20070345227413,2.14896762786684,1.96605692734935,1.96615656404757,1.8256339602922,1.66412778344544,1.58355413714312,1.67709090803779,1.8265650487491,1.46633720086535,1.9060709844483,1.95583616128018
Population growth (annual %),SP.POP.GROW,"Middle East, North Africa, Afghanistan & Pakistan (IDA & IBRD)",TMN,2.22280441613587,2.18598001825325,2.15415118484166,2.19615812834471,2.2644437016203,2.27076517841604,2.27615132512189,2.18078917349353,2.16246339743565,2.20806946205631,2.16064221940925,2.09658529368184,1.99845017760602,1.90408584576261,1.84086612089953,1.70873649614423,1.63269589993256,1.67605084854725,1.75747020495062,1.78066780462406,1.74889177292591,1.7022820773622,1.69089538433865,1.73430944588312
Population growth (annual %),SP.POP.GROW,"Middle East, North Africa, Afghanistan & Pakistan (excluding high income)",MNA,2.22489913140805,2.18831509937716,2.15669736132177,2.19844605745387,2.26630272401278,2.27258891220395,2.27794552457032,2.18320417992975,2.16627955714303,2.21106514928359,2.16349756712473,2.0994017558068,2.0015474490692,1.90738057430126,1.84422023667311,1.71263501631525,1.63683109950783,1.6781681424931,1.7627509545654,1.78568343276842,1.75398933414753,1.70753659078455,1.69604782645998,1.73896313941003
Population growth (annual %),SP.POP.GROW,Middle income,MIC,1.48737272491373,1.45213955125786,1.38612295852691,1.34751740442319,1.34243375401732,1.31630103141443,1.28782777315203,1.25629016051393,1.26228216593386,1.26151422933704,1.2555736244468,1.25728136141216,1.28164256374509,1.26319679249784,1.2403757636756,1.18402532386119,1.14959064999457,1.13779637804334,1.0884195044931,1.03090492064914,0.955116865970353,0.84767962914538,0.759184401757075,0.760566614560958
Population growth (annual %),SP.POP.GROW,Moldova,MDA,-0.203371722054682,-0.223625637302563,-0.231580062051396,-0.281602495320467,-0.247447154059097,-0.243318711825946,-0.277922768195992,-0.231718324871942,-0.190349156188775,-0.12626339171085,-0.0998329740168972,-0.0578362648793712,-0.0131095435392298,-0.0267837694756349,-0.0609720602101012,-0.767049559673864,-1.16302237797705,-1.72705846625605,-1.75700442074845,-1.60031653578231,-1.09803165876287,-1.50342952349937,-2.62110760462091,-2.84274212689094
Population growth (annual %),SP.POP.GROW,Monaco,MCO,0.138749733197593,-0.0246525532048751,-0.077078423400188,-0.148157320761246,-0.207170649691514,-0.300696167174622,-0.476139508779456,-0.688643282374539,-0.0031410487964548,1.64489690019902,2.4388102675618,2.33362301181285,2.22856128605207,2.09819835631417,1.90295648042493,1.7260495743784,1.40210042123736,1.07266818197735,1.2554231770143,-0.118012680389237,-0.15493904017385,1.24582098923186,1.04315542231896,0.064195567574974
Population growth (annual %),SP.POP.GROW,Mongolia,MNG,1.32711144076984,1.22563721499933,1.28530335948394,1.27185524409713,1.12405283429406,1.10986290557005,1.20548331364776,1.34193846720281,1.57679522082476,1.79649232006396,1.74992683110286,1.7265777901103,1.89795214519602,2.06694708057063,2.18707605433318,2.12866951701474,2.02736957640078,1.92577883760149,1.86480192831175,1.8371507310985,1.80542008661223,1.684959051396,1.46704738017187,1.3708886685104
Population growth (annual %),SP.POP.GROW,Montenegro,MNE,-0.0279740186992493,0.402363248322291,0.400750772330341,0.399151168806326,0.177216475615812,0.147929262061512,0.12429981279666,0.138110347731053,0.177475866720179,0.214529295893828,0.183239906425096,0.147930333573243,0.172818849821581,0.187941422115648,0.185665017136334,0.145306599207243,0.11231965238542,0.100532639617139,0.0728190255904537,0.0502716675485305,-0.0260104378320954,-0.245597310506825,-0.234174139002603,-0.0099429084692826
Population growth (annual %),SP.POP.GROW,Morocco,MAR,1.40392630100829,1.36697144784375,1.32213816814169,1.27031081599857,1.28219021585352,1.34347301576107,1.35136550551358,1.34058101398506,1.33869604527126,1.33260098178586,1.35274286216317,1.36305168989377,1.3359712863904,1.28781015302784,1.22723874148544,1.17075639938741,1.19450726277516,1.20034336418867,1.1036421008163,1.03022315933698,1.02565486360782,1.00691847923959,1.00863622672701,1.02195181223548
Population growth (annual %),SP.POP.GROW,Mozambique,MOZ,2.20366517231952,2.22591756896921,2.24357740312433,2.26412694670583,2.28307737180822,2.31300566720779,2.3486041998682,2.37944111058302,2.46564120587285,2.59095643753164,2.67685903538336,2.78615253564474,2.87101074780924,2.89055494992619,2.89895498583923,2.90106067133475,2.93066434696089,2.98845927899068,2.98089902972538,2.9397415898529,2.96490034295304,2.9577768101764,2.9473431712575,2.95358093047219
Population growth (annual %),SP.POP.GROW,Myanmar,MMR,1.11707426022512,1.05489130356671,1.00325836797547,0.93550676889734,0.856837524813252,0.78215232398828,0.728331835978341,0.708807824555326,0.550688224031359,0.555720175554536,0.745099607969388,0.803379211413432,0.841507088171189,0.849578652965248,0.830118073348831,0.800670952631538,0.792792538685626,0.772302033467657,0.72443284342539,0.702425162747352,0.711376906349628,0.696558038955431,0.690074759264932,0.698879396261223
Population growth (annual %),SP.POP.GROW,Namibia,NAM,2.35219877188535,2.08953121470852,1.75728257510242,1.44425237074387,1.27571138513782,1.25364169808749,1.27859222127371,1.3321269140493,1.39984615902945,1.47115601688196,1.54841464345813,1.71587072736176,2.22673258326321,2.60198589808047,2.61288080068243,2.65295870908636,2.69727890929136,2.73527353433315,2.77246337174234,2.79932223646079,2.91019887709682,2.95314556354467,2.77600581415178,2.50947899094054
Population growth (annual %),SP.POP.GROW,Nauru,NRU,-0.186686372077639,-0.374421562656096,-0.474966260015287,-0.228389950823792,0.0099408519391914,-0.109403760477152,-0.149380100476041,-0.139623040534244,-0.109840741983694,0.0699126120860941,0.269206005345923,0.546151002552194,1.65974838801037,2.40581272210636,2.11682959453762,1.95433948782621,1.77348115445981,1.54848693435255,1.34206654488781,0.953874731639391,0.482136103995375,0.565263581170869,0.782649677702407,0.625107627709329
Population growth (annual %),SP.POP.GROW,Nepal,NPL,1.73127486408485,1.61738284845393,1.52057612057996,1.41042300664335,1.26834840063401,1.11915460082368,0.968206396130087,0.83618340426827,0.749540559520267,0.675732337813135,0.619710468212554,0.447181720951167,0.256079255262795,0.199840751964584,0.298119921280857,0.545118124856758,0.472697719209503,0.199389989212823,0.244000280298262,1.18377302604311,1.92583106605859,1.74002411752275,0.81238557412485,-0.0700958873206174
Population growth (annual %),SP.POP.GROW,Netherlands,NLD,0.714770362784392,0.754840057734904,0.638291666268526,0.471814398788212,0.347475412048658,0.23366314793854,0.160613668857538,0.217521601194242,0.389292461499527,0.514284544827762,0.512923100553586,0.466428782200821,0.370055034770235,0.294820793441482,0.359828172726548,0.443220089035769,0.532178879608489,0.591203366164118,0.583933408920832,0.65507157480522,0.55554079025497,0.523490508168757,0.953278922854537,0.990139686700227
Population growth (annual %),SP.POP.GROW,New Caledonia,NCL,2.07015601128576,2.04485779933828,1.96943812043973,1.89464715384192,1.74820694207225,1.45458459025355,1.28719801022213,1.27562580041589,1.22883322130144,1.34033215268725,1.66994351621015,1.8787771558269,1.89163090783472,1.89228098410746,1.57768044469833,0.688885628400534,0.0900120253294113,0.0433886162840042,-0.0017633978561082,0.0229217470195887,0.200781353226217,0.364601116942216,0.66709196832953,0.952185123510063
Population growth (annual %),SP.POP.GROW,New Zealand,NZL,0.587564086381346,0.589286034969052,1.73717486434422,1.97355854434158,1.48621908244575,1.12877350967992,1.21898486028427,0.932407687512324,0.848701402422591,0.999728031208421,1.1117260560215,0.762479795105218,0.548220797298334,0.768347998194806,1.66101200071152,2.0360339086492,2.24603210015584,2.08872272281936,1.79124016759035,1.41225538599445,2.03338779187545,0.240228529431089,-0.0570512394609476,2.3012774309073
