Series Name,Series Code,Country Name,Country Code,Year,Value
Population growth (annual %),SP.POP.GROW,Gabon,GAB,2001,2.6318642070048
Population growth (annual %),SP.POP.GROW,"Gambia, The",GMB,2001,2.70699337593192
Population growth (annual %),SP.POP.GROW,Georgia,GEO,2001,-1.55123839698929
Population growth (annual %),SP.POP.GROW,Germany,DEU,2001,0.168225361337335
Population growth (annual %),SP.POP.GROW,Ghana,GHA,2001,2.6631054412646
Population growth (annual %),SP.POP.GROW,Gibraltar,GIB,2001,-0.187840968427667
Population growth (annual %),SP.POP.GROW,Greece,GRC,2001,0.51988446396193
Population growth (annual %),SP.POP.GROW,Greenland,GRL,2001,0.344693138270771
Population growth (annual %),SP.POP.GROW,Grenada,GRD,2001,0.497591980928424
Population growth (annual %),SP.POP.GROW,Guam,GUM,2001,0.786577544702888
Population growth (annual %),SP.POP.GROW,Guatemala,GTM,2001,2.29722223631695
Population growth (annual %),SP.POP.GROW,Guinea,GIN,2001,1.3098114321983
Population growth (annual %),SP.POP.GROW,Guinea-Bissau,GNB,2001,2.12602969093669
Population growth (annual %),SP.POP.GROW,Guyana,GUY,2001,-0.0464261972402426
Population growth (annual %),SP.POP.GROW,Haiti,HTI,2001,1.82314699522453
Population growth (annual %),SP.POP.GROW,Honduras,HND,2001,2.70297142800253
Population growth (annual %),SP.POP.GROW,"Hong Kong SAR, China",HKG,2001,0.736962668138432
Population growth (annual %),SP.POP.GROW,Hungary,HUN,2001,-0.229379183308447
Population growth (annual %),SP.POP.GROW,Iceland,ISL,2001,1.32929525456819
Population growth (annual %),SP.POP.GROW,India,IND,2001,1.87060822112685
Population growth (annual %),SP.POP.GROW,Indonesia,IDN,2001,1.38801892806803
Population growth (annual %),SP.POP.GROW,"Iran, Islamic Rep.",IRN,2001,1.54382818918331
Population growth (annual %),SP.POP.GROW,Iraq,IRQ,2001,3.1189728301308
Population growth (annual %),SP.POP.GROW,Ireland,IRL,2001,1.59215149039299
Population growth (annual %),SP.POP.GROW,Isle of Man,IMN,2001,1.07405640261461
Population growth (annual %),SP.POP.GROW,Israel,ISR,2001,2.35711729946802
Population growth (annual %),SP.POP.GROW,Italy,ITA,2001,0.0612241572425483
Population growth (annual %),SP.POP.GROW,Jamaica,JAM,2001,0.633651755909455
Population growth (annual %),SP.POP.GROW,Japan,JPN,2001,0.240952587521069
Population growth (annual %),SP.POP.GROW,Jordan,JOR,2001,2.0568547225817
Population growth (annual %),SP.POP.GROW,Kazakhstan,KAZ,2001,0.479119436795366
Population growth (annual %),SP.POP.GROW,Kenya,KEN,2001,3.13629206541925
Population growth (annual %),SP.POP.GROW,Kiribati,KIR,2001,1.92464085158861
Population growth (annual %),SP.POP.GROW,"Korea, Dem. People's Rep.",PRK,2001,0.629505065124145
Population growth (annual %),SP.POP.GROW,"Korea, Rep.",KOR,2001,0.767241774760276
Population growth (annual %),SP.POP.GROW,Kosovo,XKX,2001,0.967073945714176
Population growth (annual %),SP.POP.GROW,Kuwait,KWT,2001,2.69581257247854
Population growth (annual %),SP.POP.GROW,Kyrgyz Republic,KGZ,2001,0.949086383559028
Population growth (annual %),SP.POP.GROW,Lao PDR,LAO,2001,1.64839890567014
Population growth (annual %),SP.POP.GROW,Latvia,LVA,2001,-1.29148694354873
Population growth (annual %),SP.POP.GROW,Lebanon,LBN,2001,1.66252495800846
Population growth (annual %),SP.POP.GROW,Lesotho,LSO,2001,-0.152817947191406
Population growth (annual %),SP.POP.GROW,Liberia,LBR,2001,2.9352375714594
Population growth (annual %),SP.POP.GROW,Libya,LBY,2001,1.84188849101584
Population growth (annual %),SP.POP.GROW,Liechtenstein,LIE,2001,1.66774320599301
Population growth (annual %),SP.POP.GROW,Lithuania,LTU,2001,-0.824008723044179
Population growth (annual %),SP.POP.GROW,Luxembourg,LUX,2001,1.19045634528707
Population growth (annual %),SP.POP.GROW,"Macao SAR, China",MAC,2001,0.763450787404228
Population growth (annual %),SP.POP.GROW,North Macedonia,MKD,2001,0.420168685369998
Population growth (annual %),SP.POP.GROW,Madagascar,MDG,2001,3.0798984770565
Population growth (annual %),SP.POP.GROW,Malawi,MWI,2001,2.41939427546647
Population growth (annual %),SP.POP.GROW,Malaysia,MYS,2001,2.40351289519482
Population growth (annual %),SP.POP.GROW,Maldives,MDV,2001,1.66955947887464
Population growth (annual %),SP.POP.GROW,Mali,MLI,2001,3.00701165563643
Population growth (annual %),SP.POP.GROW,Malta,MLT,2001,0.75110649818537
Population growth (annual %),SP.POP.GROW,Marshall Islands,MHL,2001,0.81902470029652
Population growth (annual %),SP.POP.GROW,Mauritania,MRT,2001,2.46862570579989
Population growth (annual %),SP.POP.GROW,Mauritius,MUS,2001,0.790047581068153
Population growth (annual %),SP.POP.GROW,Mexico,MEX,2001,1.48303091731143
Population growth (annual %),SP.POP.GROW,"Micronesia, Fed. Sts.",FSM,2001,0.286084977816685
Population growth (annual %),SP.POP.GROW,Moldova,MDA,2001,-0.223625637302563
Population growth (annual %),SP.POP.GROW,Monaco,MCO,2001,-0.0246525532048751
Population growth (annual %),SP.POP.GROW,Mongolia,MNG,2001,1.22563721499933
Population growth (annual %),SP.POP.GROW,Montenegro,MNE,2001,0.402363248322291
Population growth (annual %),SP.POP.GROW,Morocco,MAR,2001,1.36697144784375
Population growth (annual %),SP.POP.GROW,Mozambique,MOZ,2001,2.22591756896921
Population growth (annual %),SP.POP.GROW,Myanmar,MMR,2001,1.05489130356671
Population growth (annual %),SP.POP.GROW,Namibia,NAM,2001,2.08953121470852
Population growth (annual %),SP.POP.GROW,Nauru,NRU,2001,-0.374421562656096
Population growth (annual %),SP.POP.GROW,Nepal,NPL,2001,1.61738284845393
Population growth (annual %),SP.POP.GROW,Netherlands,NLD,2001,0.754840057734904
Population growth (annual %),SP.POP.GROW,New Caledonia,NCL,2001,2.04485779933828
Population growth (annual %),SP.POP.GROW,New Zealand,NZL,2001,0.589286034969052
Population growth (annual %),SP.POP.GROW,Nicaragua,NIC,2001,1.28961325996451
Population growth (annual %),SP.POP.GROW,Niger,NER,2001,3.50878624306039
Population growth (annual %),SP.POP.GROW,Nigeria,NGA,2001,2.7163954653619
Population growth (annual %),SP.POP.GROW,Northern Mariana Islands,MNP,2001,-0.545695941220662
Population growth (annual %),SP.POP.GROW,Norway,NOR,2001,0.506046910557235
Population growth (annual %),SP.POP.GROW,Oman,OMN,2001,1.22318039389784
Population growth (annual %),SP.POP.GROW,Pakistan,PAK,2001,2.79615830892104
Population growth (annual %),SP.POP.GROW,Palau,PLW,2001,0.903198457623669
Population growth (annual %),SP.POP.GROW,Panama,PAN,2001,1.94640732840296
Population growth (annual %),SP.POP.GROW,Papua New Guinea,PNG,2001,3.39779731324978
Population growth (annual %),SP.POP.GROW,Paraguay,PRY,2001,1.6877597301062
Population growth (annual %),SP.POP.GROW,Peru,PER,2001,1.3676462262452
Population growth (annual %),SP.POP.GROW,Philippines,PHL,2001,2.20604531885261
Population growth (annual %),SP.POP.GROW,Poland,POL,2001,-0.0275871247282958
Population growth (annual %),SP.POP.GROW,Portugal,PRT,2001,0.705230637323876
Population growth (annual %),SP.POP.GROW,Puerto Rico (US),PRI,2001,0.214145951376015
Population growth (annual %),SP.POP.GROW,Qatar,QAT,2001,4.98033999658033
Population growth (annual %),SP.POP.GROW,Romania,ROU,2001,-1.39542998635748
Population growth (annual %),SP.POP.GROW,Russian Federation,RUS,2001,-0.424090524785415
Population growth (annual %),SP.POP.GROW,Rwanda,RWA,2001,0.886774966312804
Population growth (annual %),SP.POP.GROW,Samoa,WSM,2001,0.811842716200751
Population growth (annual %),SP.POP.GROW,San Marino,SMR,2001,1.27546128614055
Population growth (annual %),SP.POP.GROW,Sao Tome and Principe,STP,2001,1.62335301537299
Population growth (annual %),SP.POP.GROW,Saudi Arabia,SAU,2001,5.20103909905512
Population growth (annual %),SP.POP.GROW,Senegal,SEN,2001,2.42496943712898
Population growth (annual %),SP.POP.GROW,Serbia,SRB,2001,-0.171946646904854
Population growth (annual %),SP.POP.GROW,Seychelles,SYC,2001,0.0874745178458057
Population growth (annual %),SP.POP.GROW,Sierra Leone,SLE,2001,5.90551884410875
Population growth (annual %),SP.POP.GROW,Singapore,SGP,2001,2.69735584326358
Population growth (annual %),SP.POP.GROW,Sint Maarten (Dutch part),SXM,2001,-0.152848043546464
Population growth (annual %),SP.POP.GROW,Slovak Republic,SVK,2001,-0.18301227099618
Population growth (annual %),SP.POP.GROW,Slovenia,SVN,2001,0.157498742047657
Population growth (annual %),SP.POP.GROW,Solomon Islands,SLB,2001,1.94611771082024
Population growth (annual %),SP.POP.GROW,"Somalia, Fed. Rep.",SOM,2001,3.98983884745091
Population growth (annual %),SP.POP.GROW,South Africa,ZAF,2001,0.859492168208101
Population growth (annual %),SP.POP.GROW,South Sudan,SSD,2001,4.47577583092792
Population growth (annual %),SP.POP.GROW,Spain,ESP,2001,0.694068084334464
Population growth (annual %),SP.POP.GROW,Sri Lanka,LKA,2001,1.58029006941291
Population growth (annual %),SP.POP.GROW,St. Kitts and Nevis,KNA,2001,1.12737297055115
Population growth (annual %),SP.POP.GROW,St. Lucia,LCA,2001,1.01677824289198
Population growth (annual %),SP.POP.GROW,St. Martin (French part),MAF,2001,2.65480483944633
Population growth (annual %),SP.POP.GROW,St. Vincent and the Grenadines,VCT,2001,-0.0387586661300469
Population growth (annual %),SP.POP.GROW,Sudan,SDN,2001,2.48541577821616
Population growth (annual %),SP.POP.GROW,Suriname,SUR,2001,2.0592440925481
Population growth (annual %),SP.POP.GROW,Eswatini,SWZ,2001,0.922357932930459
Population growth (annual %),SP.POP.GROW,Sweden,SWE,2001,0.268470527954234
Population growth (annual %),SP.POP.GROW,Switzerland,CHE,2001,0.632771238018431
Population growth (annual %),SP.POP.GROW,Syrian Arab Republic,SYR,2001,2.45461714631082
Population growth (annual %),SP.POP.GROW,Tajikistan,TJK,2001,1.93263055464193
Population growth (annual %),SP.POP.GROW,Tanzania,TZA,2001,2.70152074754623
Population growth (annual %),SP.POP.GROW,Thailand,THA,2001,1.01584846841136
Population growth (annual %),SP.POP.GROW,Timor-Leste,TLS,2001,8.63046111911907
Population growth (annual %),SP.POP.GROW,Togo,TGO,2001,2.63698635340958
Population growth (annual %),SP.POP.GROW,Tonga,TON,2001,0.593306428110937
Population growth (annual %),SP.POP.GROW,Trinidad and Tobago,TTO,2001,0.437978261429968
Population growth (annual %),SP.POP.GROW,Tunisia,TUN,2001,1.06692195988269
Population growth (annual %),SP.POP.GROW,Turkiye,TUR,2001,1.2442785656482
Population growth (annual %),SP.POP.GROW,Turkmenistan,TKM,2001,2.00333203545625
Population growth (annual %),SP.POP.GROW,Turks and Caicos Islands,TCA,2001,4.41778096843734
Population growth (annual %),SP.POP.GROW,Tuvalu,TUV,2001,0.43910159418246
Population growth (annual %),SP.POP.GROW,Uganda,UGA,2001,3.05906863525199
Population growth (annual %),SP.POP.GROW,Ukraine,UKR,2001,-0.911802334090355
Population growth (annual %),SP.POP.GROW,United Arab Emirates,ARE,2001,6.37626894621745
Population growth (annual %),SP.POP.GROW,United Kingdom,GBR,2001,0.384975969564228
Population growth (annual %),SP.POP.GROW,United States,USA,2001,0.989741382223669
Population growth (annual %),SP.POP.GROW,Uruguay,URY,2001,0.246007398484151
Population growth (annual %),SP.POP.GROW,Uzbekistan,UZB,2001,1.21591389648504
Population growth (annual %),SP.POP.GROW,Vanuatu,VUT,2001,2.51794321791389
Population growth (annual %),SP.POP.GROW,"Venezuela, RB",VEN,2001,1.83097359469052
Population growth (annual %),SP.POP.GROW,Viet Nam,VNM,2001,1.05123747397877
Population growth (annual %),SP.POP.GROW,Virgin Islands (U.S.),VIR,2001,-0.0856389129235212
Population growth (annual %),SP.POP.GROW,West Bank and Gaza,PSE,2001,2.5552675698799
Population growth (annual %),SP.POP.GROW,"Yemen, Rep.",YEM,2001,3.02156813167324
Population growth (annual %),SP.POP.GROW,Zambia,ZMB,2001,3.02394158044151
Population growth (annual %),SP.POP.GROW,Zimbabwe,ZWE,2001,0.669179057812887
Population growth (annual %),SP.POP.GROW,Australia,AUS,2001,1.28396809127349
Population growth (annual %),SP.POP.GROW,Armenia,ARM,2001,-0.289138848080883
Population growth (annual %),SP.POP.GROW,Afghanistan,AFG,2001,0.762004896898895
Population growth (annual %),SP.POP.GROW,Algeria,DZA,2001,1.37329134127777
Population growth (annual %),SP.POP.GROW,Africa Eastern and Southern,AFE,2001,2.5886417713116
Population growth (annual %),SP.POP.GROW,Africa Western and Central,AFW,2001,2.80153964354323
Population growth (annual %),SP.POP.GROW,Arab World,ARB,2001,2.42446364867946
Population growth (annual %),SP.POP.GROW,Caribbean small states,CSS,2001,0.776959023973915
Population growth (annual %),SP.POP.GROW,Central Europe and the Baltics,CEB,2001,-0.729067856444102
Population growth (annual %),SP.POP.GROW,Early-demographic dividend,EAR,2001,1.85185364410834
Population growth (annual %),SP.POP.GROW,East Asia & Pacific,EAS,2001,0.899894074298508
Population growth (annual %),SP.POP.GROW,East Asia & Pacific (excluding high income),EAP,2001,0.943818239710051
Population growth (annual %),SP.POP.GROW,East Asia & Pacific (IDA & IBRD countries),TEA,2001,0.947946949253806
Population growth (annual %),SP.POP.GROW,Euro area,EMU,2001,0.328373127004871
Population growth (annual %),SP.POP.GROW,Europe & Central Asia,ECS,2001,0.138363606350911
Population growth (annual %),SP.POP.GROW,Europe & Central Asia (excluding high income),ECA,2001,0.43316400289308
Population growth (annual %),SP.POP.GROW,Europe & Central Asia (IDA & IBRD countries),TEC,2001,-0.0737396918271373
Population growth (annual %),SP.POP.GROW,European Union,EUU,2001,0.132707849765232
Population growth (annual %),SP.POP.GROW,Fragile and conflict affected situations,FCS,2001,2.29212871692483
Population growth (annual %),SP.POP.GROW,Heavily indebted poor countries (HIPC),HPC,2001,2.70447730584713
Population growth (annual %),SP.POP.GROW,High income,HIC,2001,0.508177773926126
Population growth (annual %),SP.POP.GROW,IBRD only,IBD,2001,1.1916765400745
Population growth (annual %),SP.POP.GROW,IDA & IBRD total,IBT,2001,1.46718574815845
Population growth (annual %),SP.POP.GROW,IDA blend,IDB,2001,2.63724071563121
Population growth (annual %),SP.POP.GROW,IDA only,IDX,2001,2.31855032023925
Population growth (annual %),SP.POP.GROW,IDA total,IDA,2001,2.42948780707826
Population growth (annual %),SP.POP.GROW,Late-demographic dividend,LTE,2001,0.732255751370705
Population growth (annual %),SP.POP.GROW,Latin America & Caribbean,LCN,2001,1.39344754428174
Population growth (annual %),SP.POP.GROW,Latin America & Caribbean (excluding high income),LAC,2001,1.39627697390336
Population growth (annual %),SP.POP.GROW,Latin America & the Caribbean (IDA & IBRD countries),TLA,2001,1.42741394579892
Population growth (annual %),SP.POP.GROW,Least developed countries: UN classification,LDC,2001,2.38347870644844
Population growth (annual %),SP.POP.GROW,Low & middle income,LMY,2001,1.53157111195692
Population growth (annual %),SP.POP.GROW,Low income,LIC,2001,2.63076596647826
Population growth (annual %),SP.POP.GROW,Lower middle income,LMC,2001,1.997936029208
Population growth (annual %),SP.POP.GROW,"Middle East, North Africa, Afghanistan & Pakistan",MEA,2001,2.3226065915412
Population growth (annual %),SP.POP.GROW,"Middle East, North Africa, Afghanistan & Pakistan (excluding high income)",MNA,2001,2.18831509937716
Population growth (annual %),SP.POP.GROW,"Middle East, North Africa, Afghanistan & Pakistan (IDA & IBRD)",TMN,2001,2.18598001825325
Population growth (annual %),SP.POP.GROW,Middle income,MIC,2001,1.45213955125786
Population growth (annual %),SP.POP.GROW,North America,NAC,2001,0.999111327504388
Population growth (annual %),SP.POP.GROW,OECD members,OED,2001,0.736132197504569
Population growth (annual %),SP.POP.GROW,Other small states,OSS,2001,1.75641709134838
Population growth (annual %),SP.POP.GROW,Pacific island small states,PSS,2001,1.3048387301221
Population growth (annual %),SP.POP.GROW,Post-demographic dividend,PST,2001,0.484093598871689
Population growth (annual %),SP.POP.GROW,Pre-demographic dividend,PRE,2001,2.83264279830511
Population growth (annual %),SP.POP.GROW,Small states,SST,2001,1.45341264754823
Population growth (annual %),SP.POP.GROW,South Asia,SAS,2001,1.83909851813667
Population growth (annual %),SP.POP.GROW,South Asia (IDA & IBRD),TSA,2001,1.83909851813667
Population growth (annual %),SP.POP.GROW,Sub-Saharan Africa,SSF,2001,2.67464265484851
Population growth (annual %),SP.POP.GROW,Sub-Saharan Africa (excluding high income),SSA,2001,2.63547779264762
Population growth (annual %),SP.POP.GROW,Sub-Saharan Africa (IDA & IBRD countries),TSS,2001,2.67464265484851
Population growth (annual %),SP.POP.GROW,Upper middle income,UMC,2001,0.958818558410288
Population growth (annual %),SP.POP.GROW,World,WLD,2001,1.34165162815845
Births attended by skilled health staff (% of total),SH.STA.BRTC.ZS,Bangladesh,BGD,2001,12.0
Births attended by skilled health staff (% of total),SH.STA.BRTC.ZS,Nepal,NPL,2001,10.9
Electric power consumption (kWh per capita),EG.USE.ELEC.KH.PC,Chad,TCD,2001,6.58782179805737
Population growth (annual %),SP.POP.GROW,Albania,ALB,2002,-0.299876697084691
Population growth (annual %),SP.POP.GROW,American Samoa,ASM,2002,0.015773561790571
Population growth (annual %),SP.POP.GROW,Andorra,AND,2002,0.988236936986141
Population growth (annual %),SP.POP.GROW,Angola,AGO,2002,3.40747615681454
Population growth (annual %),SP.POP.GROW,Antigua and Barbuda,ATG,2002,1.25800968019549
Population growth (annual %),SP.POP.GROW,Argentina,ARG,2002,1.06941318335345
Population growth (annual %),SP.POP.GROW,Aruba,ABW,2002,0.692051826700269
Population growth (annual %),SP.POP.GROW,Austria,AUT,2002,0.49198046425522
Population growth (annual %),SP.POP.GROW,Azerbaijan,AZE,2002,0.746173582716985
Population growth (annual %),SP.POP.GROW,"Bahamas, The",BHS,2002,1.14581585690751
Population growth (annual %),SP.POP.GROW,Bahrain,BHR,2002,7.18117509546341
Population growth (annual %),SP.POP.GROW,Bangladesh,BGD,2002,1.54340635736975
Population growth (annual %),SP.POP.GROW,Barbados,BRB,2002,0.65442252041875
Population growth (annual %),SP.POP.GROW,Belarus,BLR,2002,-0.636565666436346
Population growth (annual %),SP.POP.GROW,Belgium,BEL,2002,0.448268894821562
Population growth (annual %),SP.POP.GROW,Belize,BLZ,2002,3.02567946888712
